state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,metric_used,method,year,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,valid_day_count,required_day_count,exceptional_data_count,null_observation_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,arithmetic_mean,standard_deviation,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_nonoverlap_value,first_max_n_o_datetime,second_max_nonoverlap_value,second_max_n_o_datetime,ninety_ninth_percentile,ninety_eighth_percentile,ninety_fifth_percentile,ninetieth_percentile,seventy_fifth_percentile,fiftieth_percentile,tenth_percentile,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
40,143,1127,88101,1,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,31,25.0,N,31,122,0,0,,,Certification not required,6.790323,2.969888,15.5,2024-03-16 00:00,13.0,2024-03-22 00:00,11.6,2024-01-04 00:00,10.2,2024-02-21 00:00,,,,,15.5,15.5,13.0,10.2,8.0,6.3,3.6,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-05-29
40,143,1127,88101,1,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,31,25.0,N,31,122,0,0,0.0,0.0,Certification not required,6.790323,2.969888,15.5,2024-03-16 00:00,13.0,2024-03-22 00:00,11.6,2024-01-04 00:00,10.2,2024-02-21 00:00,,,,,15.5,15.5,13.0,10.2,8.0,6.3,3.6,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-05-29
40,143,1127,88101,1,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,31,25.0,N,31,122,0,0,,,Certification not required,6.790323,2.969888,15.5,2024-03-16 00:00,13.0,2024-03-22 00:00,11.6,2024-01-04 00:00,10.2,2024-02-21 00:00,,,,,15.5,15.5,13.0,10.2,8.0,6.3,3.6,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-05-29
40,143,1127,88101,1,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,31,25.0,N,31,122,0,0,0.0,0.0,Certification not required,6.790323,2.969888,15.5,2024-03-16 00:00,13.0,2024-03-22 00:00,11.6,2024-01-04 00:00,10.2,2024-02-21 00:00,,,,,15.5,15.5,13.0,10.2,8.0,6.3,3.6,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-05-29
40,143,1127,88101,1,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,31,25.0,N,31,122,0,0,,,Certification not required,6.790323,2.969888,15.5,2024-03-16 00:00,13.0,2024-03-22 00:00,11.6,2024-01-04 00:00,10.2,2024-02-21 00:00,,,,,15.5,15.5,13.0,10.2,8.0,6.3,3.6,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-05-29
40,143,1127,88101,1,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,31,25.0,N,31,122,0,0,0.0,0.0,Certification not required,6.790323,2.969888,15.5,2024-03-16 00:00,13.0,2024-03-22 00:00,11.6,2024-01-04 00:00,10.2,2024-02-21 00:00,,,,,15.5,15.5,13.0,10.2,8.0,6.3,3.6,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-05-29
40,143,1127,88101,1,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,31,25.0,N,31,122,0,0,,,Certification not required,6.790323,2.969888,15.5,2024-03-16 00:00,13.0,2024-03-22 00:00,11.6,2024-01-04 00:00,10.2,2024-02-21 00:00,,,,,15.5,15.5,13.0,10.2,8.0,6.3,3.6,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-05-29
40,143,1127,88101,2,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,16,26.0,N,16,61,0,0,0.0,0.0,Certification not required,6.05625,2.224401,10.2,2024-03-19 00:00,9.0,2024-03-31 00:00,8.4,2024-03-25 00:00,7.7,2024-03-13 00:00,,,,,10.2,10.2,10.2,9.0,7.7,5.9,3.3,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-05-29
40,143,1127,88101,2,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,16,26.0,N,16,61,0,0,,,Certification not required,6.05625,2.224401,10.2,2024-03-19 00:00,9.0,2024-03-31 00:00,8.4,2024-03-25 00:00,7.7,2024-03-13 00:00,,,,,10.2,10.2,10.2,9.0,7.7,5.9,3.3,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-05-29
40,143,1127,88101,2,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,16,26.0,N,16,61,0,0,0.0,0.0,Certification not required,6.05625,2.224401,10.2,2024-03-19 00:00,9.0,2024-03-31 00:00,8.4,2024-03-25 00:00,7.7,2024-03-13 00:00,,,,,10.2,10.2,10.2,9.0,7.7,5.9,3.3,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-05-29
40,143,1127,88101,2,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,16,26.0,N,16,61,0,0,,,Certification not required,6.05625,2.224401,10.2,2024-03-19 00:00,9.0,2024-03-31 00:00,8.4,2024-03-25 00:00,7.7,2024-03-13 00:00,,,,,10.2,10.2,10.2,9.0,7.7,5.9,3.3,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-05-29
40,143,1127,88101,2,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,16,26.0,N,16,61,0,0,0.0,0.0,Certification not required,6.05625,2.224401,10.2,2024-03-19 00:00,9.0,2024-03-31 00:00,8.4,2024-03-25 00:00,7.7,2024-03-13 00:00,,,,,10.2,10.2,10.2,9.0,7.7,5.9,3.3,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-05-29
40,143,1127,88101,2,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,16,26.0,N,16,61,0,0,,,Certification not required,6.05625,2.224401,10.2,2024-03-19 00:00,9.0,2024-03-31 00:00,8.4,2024-03-25 00:00,7.7,2024-03-13 00:00,,,,,10.2,10.2,10.2,9.0,7.7,5.9,3.3,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-05-29
40,143,1127,88101,2,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,16,26.0,N,16,61,0,0,0.0,0.0,Certification not required,6.05625,2.224401,10.2,2024-03-19 00:00,9.0,2024-03-31 00:00,8.4,2024-03-25 00:00,7.7,2024-03-13 00:00,,,,,10.2,10.2,10.2,9.0,7.7,5.9,3.3,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-05-29
40,143,1127,88101,2,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,16,26.0,N,16,61,0,0,,,Certification not required,6.05625,2.224401,10.2,2024-03-19 00:00,9.0,2024-03-31 00:00,8.4,2024-03-25 00:00,7.7,2024-03-13 00:00,,,,,10.2,10.2,10.2,9.0,7.7,5.9,3.3,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-05-29
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,Observed Values,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,2024,Micrograms/cubic meter (LC),No Events,3589,41.0,N,152,366,0,59,,,Certification not required,8.491558,7.084134,79.5,2024-03-16 20:00,73.0,2024-04-05 07:00,70.6,2024-04-05 04:00,69.1,2024-04-05 06:00,,,,,37.3,27.2,20.2,15.7,10.3,6.6,3.1,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-06-20
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,,2024,Micrograms/cubic meter (LC),No Events,148,40.0,N,148,366,0,0,1.0,1.0,Certification not required,8.483784,4.855351,36.6,2024-04-05 00:00,24.9,2024-05-14 00:00,23.4,2024-04-04 00:00,22.7,2024-05-26 00:00,,,,,24.9,23.4,16.1,14.2,10.3,7.4,3.8,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-06-20
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,,2024,Micrograms/cubic meter (LC),No Events,148,40.0,N,148,366,0,0,,,Certification not required,8.483784,4.855351,36.6,2024-04-05 00:00,24.9,2024-05-14 00:00,23.4,2024-04-04 00:00,22.7,2024-05-26 00:00,,,,,24.9,23.4,16.1,14.2,10.3,7.4,3.8,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-06-20
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2024,Micrograms/cubic meter (LC),No Events,148,40.0,N,148,366,0,0,1.0,1.0,Certification not required,8.483784,4.855351,36.6,2024-04-05 00:00,24.9,2024-05-14 00:00,23.4,2024-04-04 00:00,22.7,2024-05-26 00:00,,,,,24.9,23.4,16.1,14.2,10.3,7.4,3.8,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-06-20
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,,2024,Micrograms/cubic meter (LC),No Events,148,40.0,N,148,366,0,0,,,Certification not required,8.483784,4.855351,36.6,2024-04-05 00:00,24.9,2024-05-14 00:00,23.4,2024-04-04 00:00,22.7,2024-05-26 00:00,,,,,24.9,23.4,16.1,14.2,10.3,7.4,3.8,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-06-20
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,Daily Mean,,2024,Micrograms/cubic meter (LC),No Events,148,40.0,N,148,366,0,0,,,Certification not required,8.483784,4.855351,36.6,2024-04-05 00:00,24.9,2024-05-14 00:00,23.4,2024-04-04 00:00,22.7,2024-05-26 00:00,,,,,24.9,23.4,16.1,14.2,10.3,7.4,3.8,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-06-20
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,Quarterly Means of Daily Means,,2024,Micrograms/cubic meter (LC),No Events,148,40.0,N,148,366,0,0,8.0,8.0,Certification not required,8.483784,4.855351,36.6,2024-04-05 00:00,24.9,2024-05-14 00:00,23.4,2024-04-04 00:00,22.7,2024-05-26 00:00,,,,,24.9,23.4,16.1,14.2,10.3,7.4,3.8,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-06-20
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2024,Micrograms/cubic meter (LC),No Events,148,40.0,N,148,366,0,0,1.0,1.0,Certification not required,8.483784,4.855351,36.6,2024-04-05 00:00,24.9,2024-05-14 00:00,23.4,2024-04-04 00:00,22.7,2024-05-26 00:00,,,,,24.9,23.4,16.1,14.2,10.3,7.4,3.8,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-06-20
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,Quarterly Means of Daily Means,,2024,Micrograms/cubic meter (LC),No Events,148,40.0,N,148,366,0,0,34.0,3.0,Certification not required,8.483784,4.855351,36.6,2024-04-05 00:00,24.9,2024-05-14 00:00,23.4,2024-04-04 00:00,22.7,2024-05-26 00:00,,,,,24.9,23.4,16.1,14.2,10.3,7.4,3.8,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,46140,"Tulsa, OK",2024-06-20
